time,mean_centered,standardized
205.952,7.264324818,0.263452015
206.144,6.364324818,0.230812118
206.81,-0.835675182,-0.030307058
207.12,9.664324818,0.35049174
207.544,11.36432482,0.412144879
208.064,13.76432482,0.499184604
208.254,13.06432482,0.473798018
208.803,16.36432482,0.59347764
208.995,21.16432482,0.76755709
209.432,16.06432482,0.582597674
209.817,8.664324818,0.314225188
210.154,26.56432482,0.963396472
210.813,12.56432482,0.455664742
211.858,20.36432482,0.738543849
212.716,10.56432482,0.383131637
213.27,9.464324818,0.34323843
213.536,11.76432482,0.4266515
213.984,16.66432482,0.604357606
214.459,20.86432482,0.756677125
214.794,20.26432482,0.734917193
215.382,14.46432482,0.524571191
216.352,9.664324818,0.35049174
218.361,-16.73567518,-0.606945237
219.116,-14.73567518,-0.534412133
220.058,-23.73567518,-0.860811103
220.739,-22.03567518,-0.799157964
222.03,-25.23567518,-0.915210931
224.269,-27.53567518,-0.998624001
224.923,-15.13567518,-0.548918754
225.909,4.664324818,0.169158979
226.711,3.664324818,0.132892427
227.027,2.264324818,0.082119254
227.776,-6.335675182,-0.229773095
229.423,1.564324818,0.056732668
230.422,3.064324818,0.111132496
231.066,10.76432482,0.390384948
234.817,14.36432482,0.520944536
235.48,21.26432482,0.771183746
236.114,10.56432482,0.383131637
236.734,16.56432482,0.60073095
237.294,12.26432482,0.444784776
237.868,8.264324818,0.299718567
238.558,14.76432482,0.535451156
239.013,14.96432482,0.542704467
239.477,16.56432482,0.60073095
239.973,21.96432482,0.796570332
240.945,28.86432482,1.046809542
241.366,32.36432482,1.173742475
242.007,48.16432482,1.746753999
242.346,49.36432482,1.790273862
243.071,32.86432482,1.191875751
243.429,21.46432482,0.778437056
243.856,19.06432482,0.691397331
244.347,5.864324818,0.212678842
244.864,-0.435675182,-0.015800437
245.441,-11.43567518,-0.414732511
247.681,-16.13567518,-0.585185306
250.133,-30.63567518,-1.111050313
251.005,-16.93567518,-0.614198548
251.864,-35.43567518,-1.285129763
252.739,-34.13567518,-1.237983245
253.636,-35.43567518,-1.285129763
255.498,-31.83567518,-1.154570175
256.309,-28.93567518,-1.049397174
257.1,-26.83567518,-0.973237414
258.661,-26.93567518,-0.97686407
260.353,-21.23567518,-0.770144722
260.916,-25.13567518,-0.911584276
262.092,-21.93567518,-0.795531309
262.93,-16.23567518,-0.588811961
264.509,-2.735675182,-0.099213507
265.653,-30.93567518,-1.121930278
266.326,-19.13567518,-0.693984963
267.442,-42.13567518,-1.528115663
268.181,-43.63567518,-1.582515491
269.154,-36.63567518,-1.328649626
270.222,-32.03567518,-1.161823486
271.256,-46.13567518,-1.673181872
272.311,-40.43567518,-1.466462524
273.31,-36.93567518,-1.339529591
274.321,-36.73567518,-1.332276281
275.35,-32.43567518,-1.176330107
276.326,-37.63567518,-1.364916178
277.361,-28.63567518,-1.038517208
278.35,-26.33567518,-0.955104138
279.32,-19.83567518,-0.719371549
280.269,-15.53567518,-0.563425375
281.758,-7.135675182,-0.258786336
283.785,0.464324818,0.01683946
285.38,-2.835675182,-0.102840162
286.128,-4.435675182,-0.160866645
287.036,0.564324818,0.020466115
287.538,-0.435675182,-0.015800437
288.233,0.164324818,0.005959495
290.153,4.064324818,0.147399048
290.73,-10.43567518,-0.378465959
291.367,-13.73567518,-0.498145581
292.405,-23.23567518,-0.842677827
293.057,-24.83567518,-0.90070431
293.779,-24.13567518,-0.875317724
294.568,-18.13567518,-0.65771841
295.93,-17.73567518,-0.64321179
297.921,-13.73567518,-0.498145581
298.741,-6.435675182,-0.23339975
299.621,0.164324818,0.005959495
300.472,5.264324818,0.190918911
301.402,8.164324818,0.296091912
302.28,5.164324818,0.187292255
303.226,9.364324818,0.339611775
304.232,9.864324818,0.357745051
304.901,19.36432482,0.702277297
305.655,17.76432482,0.644250813
306.547,13.96432482,0.506437915
307.495,-5.035675182,-0.182626577
308.744,-3.035675182,-0.110093472
309.389,-4.635675182,-0.168119956
310.168,2.364324818,0.085745909
311.013,6.964324818,0.252572049
311.868,8.164324818,0.296091912
312.676,11.06432482,0.401264913
313.414,20.76432482,0.75305047
314.144,25.86432482,0.938009886
314.867,26.26432482,0.952516507
315.572,15.96432482,0.578971019
316.2,41.76432482,1.514648065
316.897,20.76432482,0.75305047
317.734,14.36432482,0.520944536
318.559,2.564324818,0.09299922
319.48,24.96432482,0.905369989
320.358,18.36432482,0.666010744
322.015,26.36432482,0.956143162
322.767,29.56432482,1.072196129
323.526,29.46432482,1.068569474
324.28,29.66432482,1.075822784
324.971,35.36432482,1.282542131
325.72,33.16432482,1.202755717
326.321,35.26432482,1.278915476
326.972,39.26432482,1.423981685
327.59,41.06432482,1.489261479
328.221,44.26432482,1.605314446
329.475,34.16432482,1.239022269
330.208,40.86432482,1.482008168
330.74,41.76432482,1.514648065
331.438,42.26432482,1.532781342
331.944,51.56432482,1.870060277
332.285,58.26432482,2.113046176
332.462,57.56432482,2.08765959
332.919,67.76432482,2.457578422
333.38,47.26432482,1.714114102
333.89,54.96432482,1.993366554
334.261,47.76432482,1.732247379
334.748,39.66432482,1.438488306
335.287,24.86432482,0.901743334
335.918,11.06432482,0.401264913
336.725,8.764324818,0.317851843
337.391,3.364324818,0.122012462
339.298,19.26432482,0.698650641
340.456,-30.13567518,-1.092917037
341.802,-25.63567518,-0.929717552
343.282,-26.03567518,-0.944224173
344.446,-18.93567518,-0.686731652
345.98,-10.53567518,-0.382092614
348.298,-9.735675182,-0.353079372
349.688,-14.63567518,-0.530785478
350.925,-21.43567518,-0.777398033
352.275,-21.63567518,-0.784651343
355.302,-37.83567518,-1.372169488
356.898,-44.73567518,-1.622408699
358.712,-45.03567518,-1.633288664
360.957,-29.63567518,-1.074783761
363.385,-24.53567518,-0.889824344
366.235,-28.93567518,-1.049397174
367.856,-30.93567518,-1.121930278
369.446,-16.13567518,-0.585185306
371.09,-6.235675182,-0.226146439
372.646,-1.235675182,-0.044813678
376.568,-3.835675182,-0.139106714
378.096,9.164324818,0.332358464
379.696,8.264324818,0.299718567
381.132,15.96432482,0.578971019
382.67,14.96432482,0.542704467
384.534,27.26432482,0.988783059
385.398,33.76432482,1.224515648
386.144,28.36432482,1.028676266
388.062,24.36432482,0.883610057
389.946,19.26432482,0.698650641
391.896,35.46432482,1.286168787
392.544,28.66432482,1.039556232
393.579,42.76432482,1.550914618
394.56,29.86432482,1.083076094
398.086,45.46432482,1.648834309
399.722,46.26432482,1.67784755
400.504,52.36432482,1.899073519
402,52.26432482,1.895446863
402.731,44.86432482,1.627074377
404.181,45.66432482,1.656087619
404.927,49.66432482,1.801153828
406.368,48.76432482,1.768513931
407.093,54.76432482,1.986113244
408.6,53.66432482,1.946220036
409.383,43.86432482,1.590807825
410.206,51.76432482,1.877313587
411.071,52.66432482,1.909953484
412.962,44.06432482,1.598061135
413.948,34.06432482,1.235395614
414.963,40.76432482,1.478381513
415.717,45.56432482,1.652460964
416.193,40.86432482,1.482008168
417.191,42.56432482,1.543661307
417.698,40.96432482,1.485634824
418.245,43.76432482,1.58718117
419.26,42.86432482,1.554541273
419.808,40.36432482,1.463874892
420.35,42.96432482,1.558167928
421.484,37.76432482,1.369581857
422.074,35.56432482,1.289795442
422.649,39.76432482,1.442114961
423.764,36.86432482,1.33694196
424.332,37.46432482,1.358701891
424.84,39.96432482,1.449368272
425.242,39.16432482,1.42035503
425.569,34.56432482,1.25352889
425.975,24.46432482,0.887236713
426.598,21.26432482,0.771183746
427.285,17.36432482,0.629744192
427.566,11.66432482,0.423024845
429.006,-11.13567518,-0.403852545
429.876,-3.635675182,-0.131853404
431.063,-19.33567518,-0.701238273
431.445,-23.23567518,-0.842677827
432.599,-21.03567518,-0.762891412
433.674,-23.33567518,-0.846304482
434.804,-30.53567518,-1.107423657
435.989,-29.13567518,-1.056650484
437.152,-29.53567518,-1.071157105
438.356,-28.83567518,-1.045770519
439.565,-31.73567518,-1.15094352
441.22,-29.73567518,-1.078410416
442.411,-27.33567518,-0.99137069
443.562,-22.73567518,-0.82454455
444.65,-29.13567518,-1.056650484
445.829,-29.63567518,-1.074783761
446.984,-25.93567518,-0.940597517
448.103,-28.93567518,-1.049397174
449.244,-32.43567518,-1.176330107
450.455,-37.53567518,-1.361289523
451.593,-38.33567518,-1.390302765
452.283,-31.73567518,-1.15094352
452.795,-26.53567518,-0.962357449
453.514,-27.53567518,-0.998624001
454.023,-22.53567518,-0.81729124
455.279,-28.43567518,-1.031263898
456.591,-35.33567518,-1.281503108
458.049,-40.13567518,-1.455582558
459.43,-36.43567518,-1.321396315
460.792,-30.93567518,-1.121930278
461.687,-25.63567518,-0.929717552
462.133,-20.83567518,-0.755638101
463.456,-22.73567518,-0.82454455
464.866,-26.43567518,-0.958730794
466.265,-27.43567518,-0.994997346
467.602,-25.33567518,-0.918837586
468.323,-24.33567518,-0.882571034
468.81,-15.33567518,-0.556172064
469.47,-12.13567518,-0.440119097
469.941,-1.635675182,-0.059320299
470.597,1.864324818,0.067612633
471.046,12.86432482,0.466544707
471.763,13.06432482,0.473798018
472.095,14.76432482,0.535451156
473.102,10.36432482,0.375878327
474.162,2.264324818,0.082119254
475.218,1.964324818,0.071239289
476.24,5.764324818,0.209052187
477.162,8.264324818,0.299718567
477.719,5.664324818,0.205425532
478.124,0.464324818,0.01683946
478.721,-10.03567518,-0.363959338
479.144,-12.03567518,-0.436492442
480.108,-7.035675182,-0.255159681
481.035,-7.435675182,-0.269666302
481.932,-3.535675182,-0.128226749
482.803,0.564324818,0.020466115
483.649,0.564324818,0.020466115
484.465,0.364324818,0.013212805
485.276,2.164324818,0.078492599
486.043,2.064324818,0.074865944
486.816,0.464324818,0.01683946
